username,firm,country_code,certification,specialization,years_experience,clients_portfolio_size,followers
auditor_1417,Atlas Audit,NL,CISA,Forensics,9,20,32
auditor_1418,Integrity Audit,NO,State Authorised,Financial Audit,9,28,53
auditor_1419,Copenhagen Review,ES,CPA,Financial Audit,15,17,48
auditor_1420,Capital Assurance,ES,State Authorised,Financial Audit,12,15,180
auditor_1421,Integrity Audit,IT,State Authorised,Financial Audit,6,17,159
auditor_1422,Copenhagen Review,NL,CPA,Financial Audit,9,1,30
auditor_1423,Nordic Audit Partners,FR,None,Financial Audit,12,16,78
auditor_1424,Seaside Audit,DK,State Authorised,Financial Audit,1,7,0
auditor_1425,Copenhagen Review,IT,CPA,Forensics,7,12,42
auditor_1426,North Continental,IT,ACCA,Financial Audit,7,21,287
auditor_1427,Prime Advisory,ES,State Authorised,Sustainability,0,29,197
auditor_1428,North Continental,IT,State Authorised,Tax,4,20,83
auditor_1429,North Continental,SE,ACCA,Forensics,8,33,168
auditor_1430,North Continental,FR,State Authorised,Financial Audit,10,13,1
auditor_1431,Copenhagen Review,DE,None,Financial Audit,6,30,0
auditor_1432,Capital Assurance,NL,ACCA,Financial Audit,2,19,41
auditor_1433,North Continental,SE,ACCA,IT Audit,4,13,10
auditor_1434,Trust and Co,DE,CISA,IT Audit,3,25,15
auditor_1435,Trust and Co,ES,State Authorised,Tax,0,11,178
auditor_1436,Global Assurance,NL,CPA,Financial Audit,7,13,123
auditor_1437,Integrity Audit,ES,ACCA,IT Audit,0,22,150
auditor_1438,Prime Advisory,IT,State Authorised,Financial Audit,5,28,29
auditor_1439,North Continental,GB,State Authorised,Financial Audit,13,19,93
auditor_1440,Copenhagen Review,GB,CISA,Financial Audit,7,16,217
auditor_1441,Capital Assurance,ES,CIA,Financial Audit,2,10,202
auditor_1442,Global Assurance,IT,CISA,Financial Audit,5,27,255
auditor_1443,Copenhagen Review,FR,State Authorised,Financial Audit,5,24,27
auditor_1444,North Continental,NO,State Authorised,Financial Audit,11,19,157
auditor_1445,Copenhagen Review,SE,CIA,IT Audit,4,1,160
auditor_1446,Seaside Audit,NL,ACCA,Forensics,0,14,195
auditor_1447,Global Assurance,FI,CISA,Sustainability,8,37,202
auditor_1448,Nordic Audit Partners,NO,CIA,IT Audit,4,18,116
auditor_1449,Integrity Audit,GB,CPA,Financial Audit,0,8,75
auditor_1450,Prime Advisory,NL,State Authorised,Tax,0,18,100
auditor_1451,Integrity Audit,GB,CIA,Sustainability,0,22,177
auditor_1452,Global Assurance,IT,State Authorised,Internal Control,9,14,167
auditor_1453,Seaside Audit,NO,None,Financial Audit,11,21,54
auditor_1454,Atlas Audit,DK,State Authorised,IT Audit,9,29,72
auditor_1455,Capital Assurance,SE,None,Sustainability,18,12,122
auditor_1456,Prime Advisory,GB,CIA,Financial Audit,4,20,0
auditor_1457,Capital Assurance,GB,ACCA,Financial Audit,5,7,130
auditor_1458,Prime Advisory,NO,ACCA,Financial Audit,12,24,0
auditor_1459,Seaside Audit,NL,CISA,Financial Audit,18,20,57
auditor_1460,Trust and Co,NO,State Authorised,Forensics,8,19,66
auditor_1461,Trust and Co,FR,CIA,Internal Control,8,11,87
auditor_1462,Trust and Co,SE,State Authorised,Tax,4,3,131
auditor_1463,North Continental,IT,None,IT Audit,10,23,185
auditor_1464,North Continental,ES,ACCA,Tax,9,12,187
auditor_1465,Seaside Audit,NL,State Authorised,Financial Audit,1,8,42
auditor_1466,Nordic Audit Partners,IT,ACCA,Tax,13,27,158
auditor_1467,Atlas Audit,DE,ACCA,IT Audit,13,9,147
auditor_1468,Capital Assurance,DK,None,IT Audit,7,26,110
auditor_1469,Capital Assurance,SE,CPA,Internal Control,6,23,190
auditor_1470,Global Assurance,NO,CIA,IT Audit,4,17,35
auditor_1471,Integrity Audit,FR,CPA,IT Audit,0,20,168
auditor_1472,Copenhagen Review,SE,State Authorised,Forensics,9,1,91
auditor_1473,Global Assurance,ES,CISA,Financial Audit,0,31,33
auditor_1474,Nordic Audit Partners,NL,CPA,Financial Audit,14,27,47
auditor_1475,North Continental,ES,None,IT Audit,2,21,52
auditor_1476,Capital Assurance,GB,ACCA,Internal Control,8,13,0
auditor_1477,Integrity Audit,DE,State Authorised,Forensics,0,20,75
auditor_1478,Copenhagen Review,DE,CIA,IT Audit,5,24,213
auditor_1479,Nordic Audit Partners,FR,CPA,IT Audit,6,14,160
auditor_1480,Integrity Audit,IT,State Authorised,IT Audit,1,20,164
auditor_1481,Trust and Co,ES,State Authorised,Tax,11,1,59
auditor_1482,Integrity Audit,NO,CPA,Financial Audit,3,18,158
auditor_1483,Integrity Audit,DK,CIA,IT Audit,15,13,80
auditor_1484,Copenhagen Review,NO,CIA,Financial Audit,13,20,221
auditor_1485,Trust and Co,DE,CISA,Financial Audit,9,6,13
auditor_1486,Trust and Co,ES,None,Financial Audit,0,24,215
auditor_1487,Global Assurance,NO,CPA,Tax,17,26,213
auditor_1488,North Continental,GB,CISA,Financial Audit,5,6,188
auditor_1489,North Continental,NO,State Authorised,Tax,10,19,150
auditor_1490,Capital Assurance,DK,CPA,Tax,9,30,223
auditor_1491,Global Assurance,DK,State Authorised,Financial Audit,10,26,161
auditor_1492,Integrity Audit,FR,CIA,Tax,5,25,8
auditor_1493,Atlas Audit,FI,ACCA,Forensics,13,6,142
auditor_1494,North Continental,DE,State Authorised,Sustainability,3,23,117
auditor_1495,Nordic Audit Partners,DE,None,Financial Audit,0,22,73
auditor_1496,Capital Assurance,ES,CIA,Financial Audit,12,18,151
auditor_1497,Atlas Audit,NL,None,Financial Audit,3,12,83
auditor_1498,Integrity Audit,NL,State Authorised,Tax,12,34,55
auditor_1499,Integrity Audit,IT,ACCA,Tax,13,1,24
auditor_1500,Prime Advisory,IT,CISA,IT Audit,3,4,0
auditor_1501,Trust and Co,NL,CPA,Forensics,10,15,150
auditor_1502,Global Assurance,DK,ACCA,IT Audit,11,20,172
auditor_1503,North Continental,NL,State Authorised,Financial Audit,7,6,204
auditor_1504,Prime Advisory,DK,State Authorised,Financial Audit,5,8,105
auditor_1505,Copenhagen Review,FI,None,Forensics,3,13,147
auditor_1506,Global Assurance,SE,None,Financial Audit,9,9,80
auditor_1507,Copenhagen Review,NO,None,Forensics,13,22,286
auditor_1508,Integrity Audit,DE,ACCA,Internal Control,13,29,8
auditor_1509,North Continental,DE,CISA,Forensics,11,17,75
auditor_1510,Capital Assurance,DE,State Authorised,Financial Audit,8,27,160
auditor_1511,Nordic Audit Partners,GB,ACCA,Internal Control,3,25,68
auditor_1512,Integrity Audit,DE,State Authorised,Financial Audit,9,14,102
auditor_1513,Prime Advisory,IT,ACCA,Forensics,11,7,275
auditor_1514,Global Assurance,NO,CPA,Financial Audit,0,12,149
auditor_1515,Copenhagen Review,SE,None,Tax,10,16,115
auditor_1516,Global Assurance,DK,State Authorised,IT Audit,10,15,231
auditor_1517,Integrity Audit,FR,State Authorised,IT Audit,12,26,42
auditor_1518,Nordic Audit Partners,DK,CIA,Financial Audit,7,14,39
auditor_1519,Capital Assurance,GB,CPA,IT Audit,9,12,172
auditor_1520,North Continental,FR,ACCA,Tax,2,35,48
auditor_1521,Global Assurance,ES,State Authorised,Financial Audit,9,25,74
auditor_1522,North Continental,SE,CPA,Internal Control,12,5,236
auditor_1523,Capital Assurance,NL,CIA,Financial Audit,8,12,96
auditor_1524,Global Assurance,NL,CPA,Internal Control,12,12,60
auditor_1525,Global Assurance,FR,CISA,Financial Audit,6,6,265
auditor_1526,Prime Advisory,NO,CPA,Internal Control,5,26,136
auditor_1527,Prime Advisory,DE,CIA,Sustainability,3,17,182
auditor_1528,Capital Assurance,FR,State Authorised,Forensics,7,29,201
auditor_1529,Prime Advisory,NO,State Authorised,Financial Audit,12,13,33
auditor_1530,Copenhagen Review,FI,ACCA,Financial Audit,4,19,163
auditor_1531,Atlas Audit,DE,ACCA,Internal Control,0,17,132
auditor_1532,North Continental,DK,State Authorised,Financial Audit,6,30,153
auditor_1533,Nordic Audit Partners,GB,State Authorised,Tax,14,15,194
auditor_1534,Atlas Audit,FR,None,Sustainability,16,31,32
auditor_1535,Atlas Audit,NO,CIA,Financial Audit,6,14,159
auditor_1536,Global Assurance,DK,CIA,IT Audit,11,9,125
auditor_1537,Nordic Audit Partners,FR,None,IT Audit,0,32,79
auditor_1538,Prime Advisory,NO,State Authorised,Forensics,8,14,211
auditor_1539,Integrity Audit,SE,ACCA,Financial Audit,0,17,111
auditor_1540,Copenhagen Review,SE,CISA,Financial Audit,5,35,49
auditor_1541,North Continental,IT,CISA,Financial Audit,11,21,220
auditor_1542,Prime Advisory,GB,State Authorised,Tax,4,10,207
auditor_1543,Seaside Audit,NL,State Authorised,Forensics,10,2,76
auditor_1544,Atlas Audit,NO,State Authorised,Internal Control,9,26,65
auditor_1545,Prime Advisory,DK,CPA,Financial Audit,0,23,22
auditor_1546,Global Assurance,DE,State Authorised,Financial Audit,0,1,185
auditor_1547,Capital Assurance,ES,State Authorised,Financial Audit,8,15,231
auditor_1548,Copenhagen Review,DK,State Authorised,Tax,11,34,8
auditor_1549,Copenhagen Review,GB,CISA,Financial Audit,7,1,101
auditor_1550,North Continental,SE,State Authorised,Financial Audit,6,24,123
auditor_1551,Global Assurance,IT,None,Financial Audit,11,25,292
auditor_1552,North Continental,NO,State Authorised,Forensics,6,8,139
auditor_1553,Atlas Audit,FR,ACCA,Internal Control,3,32,97
auditor_1554,Copenhagen Review,DK,CPA,Tax,5,13,177
auditor_1555,Copenhagen Review,SE,CPA,Tax,7,11,253
auditor_1556,Capital Assurance,GB,State Authorised,Financial Audit,3,18,172
auditor_1557,Global Assurance,ES,None,IT Audit,0,22,35
auditor_1558,Atlas Audit,ES,State Authorised,Tax,12,8,175
auditor_1559,Prime Advisory,DE,State Authorised,Financial Audit,13,26,140
auditor_1560,Trust and Co,FR,ACCA,Financial Audit,6,12,237
auditor_1561,Nordic Audit Partners,DK,CPA,Financial Audit,4,7,173
auditor_1562,Seaside Audit,DE,State Authorised,Tax,4,8,4
auditor_1563,North Continental,DK,State Authorised,Financial Audit,5,17,139
auditor_1564,Atlas Audit,NO,State Authorised,Financial Audit,12,23,104
auditor_1565,Atlas Audit,SE,State Authorised,Financial Audit,7,23,221
auditor_1566,North Continental,IT,CPA,Financial Audit,8,13,40
auditor_1567,Capital Assurance,FI,CISA,Financial Audit,0,24,166
auditor_1568,Global Assurance,FI,CIA,Sustainability,10,16,232
auditor_1569,Seaside Audit,FI,State Authorised,IT Audit,5,27,116
auditor_1570,Nordic Audit Partners,GB,State Authorised,Sustainability,4,23,152
auditor_1571,North Continental,NO,ACCA,Financial Audit,9,18,116
auditor_1572,Prime Advisory,NL,None,Financial Audit,19,29,177
auditor_1573,Trust and Co,DK,CIA,Financial Audit,8,28,161
auditor_1574,Trust and Co,SE,None,IT Audit,8,14,113
auditor_1575,Trust and Co,NL,State Authorised,Financial Audit,0,20,80
auditor_1576,Trust and Co,IT,None,IT Audit,15,18,24
auditor_1577,Atlas Audit,FI,State Authorised,Sustainability,7,7,157
auditor_1578,North Continental,FI,CPA,Tax,9,27,56
auditor_1579,Integrity Audit,DK,CIA,Tax,8,4,176
auditor_1580,Prime Advisory,FI,State Authorised,IT Audit,10,22,120
auditor_1581,Copenhagen Review,NO,None,Sustainability,10,34,97
auditor_1582,Seaside Audit,DK,State Authorised,IT Audit,8,7,50
auditor_1583,Atlas Audit,DK,ACCA,Financial Audit,8,29,99
auditor_1584,Global Assurance,FR,ACCA,Financial Audit,6,13,77
auditor_1585,Nordic Audit Partners,GB,None,Financial Audit,9,3,222
auditor_1586,Integrity Audit,FI,CPA,Financial Audit,4,25,18
auditor_1587,North Continental,DE,State Authorised,IT Audit,11,24,150
auditor_1588,Copenhagen Review,IT,State Authorised,IT Audit,3,20,25
auditor_1589,Trust and Co,GB,State Authorised,Sustainability,6,28,183
auditor_1590,North Continental,DK,None,Financial Audit,8,8,171
auditor_1591,Capital Assurance,ES,State Authorised,Financial Audit,8,1,182
auditor_1592,Integrity Audit,IT,CPA,Tax,7,30,32
auditor_1593,Global Assurance,IT,None,Tax,0,20,143
auditor_1594,Nordic Audit Partners,ES,None,Forensics,0,8,340
auditor_1595,Nordic Audit Partners,SE,ACCA,IT Audit,6,25,67
auditor_1596,Nordic Audit Partners,NL,ACCA,Forensics,0,16,98
auditor_1597,Global Assurance,ES,CIA,Financial Audit,6,16,141
auditor_1598,Capital Assurance,FI,CPA,Forensics,7,5,158
auditor_1599,Copenhagen Review,FI,CISA,Tax,0,1,179
auditor_1600,Capital Assurance,NL,None,IT Audit,10,17,8
auditor_1601,Seaside Audit,DE,State Authorised,Financial Audit,4,15,0
auditor_1602,North Continental,FR,CPA,Tax,4,24,234
auditor_1603,North Continental,ES,CIA,IT Audit,5,25,0
auditor_1604,Integrity Audit,FR,CPA,Tax,11,9,144
auditor_1605,Global Assurance,FI,None,IT Audit,6,31,50
auditor_1606,Global Assurance,GB,None,Financial Audit,11,15,107
auditor_1607,Global Assurance,SE,State Authorised,Financial Audit,7,9,118
auditor_1608,Trust and Co,FR,State Authorised,Financial Audit,7,20,126
auditor_1609,Nordic Audit Partners,DE,ACCA,Forensics,11,27,35
auditor_1610,Trust and Co,FR,State Authorised,Financial Audit,12,6,167
auditor_1611,Nordic Audit Partners,DE,State Authorised,Financial Audit,11,1,127
auditor_1612,Prime Advisory,ES,CPA,Financial Audit,5,10,228
auditor_1613,Capital Assurance,NL,ACCA,Forensics,4,9,126
auditor_1614,Atlas Audit,ES,ACCA,Financial Audit,11,16,213
auditor_1615,Trust and Co,DE,State Authorised,Financial Audit,10,1,77
auditor_1616,North Continental,NL,None,Tax,5,22,0
auditor_1617,Nordic Audit Partners,NO,ACCA,IT Audit,20,23,131
auditor_1618,Trust and Co,IT,None,Tax,13,41,189
auditor_1619,Integrity Audit,NO,None,Tax,12,19,108
auditor_1620,Trust and Co,NO,State Authorised,Financial Audit,5,9,65
auditor_1621,Capital Assurance,IT,State Authorised,Financial Audit,1,17,0
auditor_1622,Trust and Co,FI,CPA,Financial Audit,8,17,131
auditor_1623,Capital Assurance,NL,State Authorised,Financial Audit,5,48,228
auditor_1624,Trust and Co,ES,State Authorised,Sustainability,1,20,71
auditor_1625,Seaside Audit,FR,CISA,Internal Control,2,4,154
auditor_1626,Capital Assurance,NO,State Authorised,Tax,4,27,199
auditor_1627,Atlas Audit,NL,CPA,Financial Audit,14,9,158
auditor_1628,Integrity Audit,IT,CIA,Tax,11,13,58
auditor_1629,North Continental,NL,CIA,Tax,16,20,170
auditor_1630,Nordic Audit Partners,NO,CIA,Financial Audit,3,5,74
auditor_1631,Nordic Audit Partners,GB,CPA,Financial Audit,7,7,119
auditor_1632,Capital Assurance,SE,State Authorised,IT Audit,0,6,173
auditor_1633,Prime Advisory,IT,CPA,Tax,11,14,38
auditor_1634,Integrity Audit,FI,State Authorised,IT Audit,2,14,171
auditor_1635,North Continental,SE,None,Financial Audit,12,13,27
auditor_1636,North Continental,NL,CPA,IT Audit,9,9,78
auditor_1637,Nordic Audit Partners,NL,ACCA,Tax,14,26,132
auditor_1638,Seaside Audit,NL,ACCA,Financial Audit,1,20,205
auditor_1639,Capital Assurance,NL,State Authorised,Financial Audit,6,31,223
auditor_1640,Atlas Audit,SE,State Authorised,Sustainability,16,21,166
auditor_1641,Seaside Audit,FR,State Authorised,Tax,15,22,79
auditor_1642,Seaside Audit,GB,State Authorised,IT Audit,5,20,16
auditor_1643,Global Assurance,NO,State Authorised,IT Audit,7,28,0
auditor_1644,Atlas Audit,NL,State Authorised,Internal Control,15,29,83
auditor_1645,Seaside Audit,SE,State Authorised,Forensics,10,18,218
auditor_1646,Integrity Audit,GB,State Authorised,IT Audit,12,3,166
auditor_1647,Copenhagen Review,NO,State Authorised,Tax,6,18,61
auditor_1648,Integrity Audit,ES,ACCA,Tax,16,28,60
auditor_1649,Integrity Audit,IT,State Authorised,IT Audit,1,14,154
auditor_1650,North Continental,FI,State Authorised,Financial Audit,9,30,183
auditor_1651,Integrity Audit,DE,None,Tax,12,21,8
auditor_1652,North Continental,SE,CIA,Sustainability,7,28,115
auditor_1653,Seaside Audit,NO,ACCA,Forensics,10,14,37
auditor_1654,Prime Advisory,DK,State Authorised,Financial Audit,7,21,67
auditor_1655,Global Assurance,IT,CIA,IT Audit,6,8,209
auditor_1656,Copenhagen Review,GB,None,IT Audit,6,32,242
auditor_1657,North Continental,SE,ACCA,Tax,7,7,0
auditor_1658,Nordic Audit Partners,DE,State Authorised,Financial Audit,0,4,230
auditor_1659,Capital Assurance,FR,None,Financial Audit,8,21,0
auditor_1660,Trust and Co,DK,State Authorised,Financial Audit,2,26,142
auditor_1661,Capital Assurance,DK,State Authorised,IT Audit,7,23,250
auditor_1662,Global Assurance,ES,State Authorised,IT Audit,6,18,135
auditor_1663,Global Assurance,IT,CISA,IT Audit,19,1,174
auditor_1664,Capital Assurance,DE,State Authorised,Forensics,7,23,67
auditor_1665,Capital Assurance,SE,CPA,Financial Audit,7,25,369
auditor_1666,Trust and Co,DK,State Authorised,Financial Audit,12,9,86
auditor_1667,North Continental,GB,State Authorised,Sustainability,5,1,93
auditor_1668,Global Assurance,FI,State Authorised,Financial Audit,11,5,203
auditor_1669,Prime Advisory,ES,CPA,Tax,10,10,108
auditor_1670,Atlas Audit,ES,CIA,Forensics,15,25,120
auditor_1671,Global Assurance,GB,ACCA,Financial Audit,6,18,79
auditor_1672,Trust and Co,DK,ACCA,Financial Audit,0,38,132
auditor_1673,Capital Assurance,NO,CISA,Sustainability,9,17,61
auditor_1674,Copenhagen Review,ES,CISA,Financial Audit,7,2,302
auditor_1675,Integrity Audit,DK,CIA,Financial Audit,1,7,84
auditor_1676,Trust and Co,NO,CIA,Financial Audit,14,18,21
auditor_1677,Prime Advisory,NO,None,Financial Audit,14,25,163
auditor_1678,Global Assurance,SE,State Authorised,IT Audit,11,41,294
auditor_1679,Seaside Audit,DK,State Authorised,Financial Audit,4,34,150
auditor_1680,Atlas Audit,IT,State Authorised,Financial Audit,10,1,106
auditor_1681,Integrity Audit,DK,State Authorised,Forensics,3,26,205
auditor_1682,Global Assurance,SE,None,Financial Audit,0,17,209
auditor_1683,Prime Advisory,NO,CIA,Financial Audit,7,25,148
auditor_1684,Trust and Co,DE,None,Financial Audit,9,15,22
auditor_1685,Trust and Co,ES,CISA,IT Audit,2,25,121
auditor_1686,Atlas Audit,IT,State Authorised,Tax,7,13,95
auditor_1687,Nordic Audit Partners,ES,State Authorised,Financial Audit,13,14,12
auditor_1688,Integrity Audit,NO,None,IT Audit,11,15,122
auditor_1689,Global Assurance,FI,None,Sustainability,16,17,143
auditor_1690,North Continental,NL,CIA,Financial Audit,2,15,168
auditor_1691,Global Assurance,NO,CISA,Internal Control,0,20,128
auditor_1692,Seaside Audit,FI,CPA,Financial Audit,8,28,146
auditor_1693,Capital Assurance,SE,ACCA,IT Audit,15,8,130
auditor_1694,North Continental,NL,CIA,IT Audit,8,7,196
auditor_1695,Nordic Audit Partners,SE,State Authorised,Financial Audit,19,17,160
auditor_1696,Integrity Audit,FR,CPA,Financial Audit,8,10,0
auditor_1697,North Continental,FI,CPA,Financial Audit,4,4,256
auditor_1698,Seaside Audit,FI,None,Sustainability,7,14,191
auditor_1699,North Continental,NL,State Authorised,Internal Control,2,10,125
auditor_1700,North Continental,SE,ACCA,IT Audit,13,23,139
auditor_1701,Global Assurance,SE,State Authorised,Financial Audit,8,22,136
auditor_1702,Copenhagen Review,SE,CIA,Sustainability,2,18,34
auditor_1703,Trust and Co,SE,ACCA,Financial Audit,8,13,323
auditor_1704,Prime Advisory,IT,CISA,Financial Audit,7,3,109
auditor_1705,Prime Advisory,GB,CIA,Financial Audit,10,34,72
auditor_1706,Copenhagen Review,IT,State Authorised,Tax,0,26,9
auditor_1707,Seaside Audit,NL,ACCA,IT Audit,5,15,114
auditor_1708,Seaside Audit,FR,CPA,Financial Audit,11,11,98
auditor_1709,North Continental,SE,State Authorised,IT Audit,7,19,127
auditor_1710,Prime Advisory,NO,State Authorised,Tax,10,26,151
auditor_1711,Global Assurance,FR,CIA,Internal Control,10,2,124
auditor_1712,Seaside Audit,IT,CIA,Financial Audit,10,25,64
auditor_1713,Copenhagen Review,IT,State Authorised,Financial Audit,4,12,162
auditor_1714,Atlas Audit,FR,CISA,Financial Audit,13,13,192
auditor_1715,North Continental,FR,CPA,IT Audit,8,16,103
auditor_1716,Atlas Audit,ES,State Authorised,Tax,11,21,302
auditor_1717,Seaside Audit,SE,ACCA,Financial Audit,3,23,77
auditor_1718,Seaside Audit,FR,ACCA,Financial Audit,3,17,130
auditor_1719,Atlas Audit,DE,None,Financial Audit,22,16,29
auditor_1720,Seaside Audit,NO,State Authorised,Financial Audit,9,1,112
auditor_1721,Global Assurance,IT,CIA,Forensics,8,25,197
auditor_1722,Atlas Audit,IT,ACCA,IT Audit,5,16,58
auditor_1723,Trust and Co,ES,State Authorised,Financial Audit,2,21,18
auditor_1724,Copenhagen Review,GB,CPA,Financial Audit,5,8,163
auditor_1725,Integrity Audit,NL,State Authorised,IT Audit,17,4,0
auditor_1726,Trust and Co,NL,State Authorised,Tax,7,18,137
auditor_1727,Nordic Audit Partners,NL,ACCA,Financial Audit,5,15,149
auditor_1728,Capital Assurance,GB,ACCA,Forensics,13,1,90
auditor_1729,Prime Advisory,FI,CPA,IT Audit,9,8,258
auditor_1730,Global Assurance,DE,State Authorised,Financial Audit,4,17,164
auditor_1731,Atlas Audit,NL,State Authorised,Forensics,5,1,85
auditor_1732,Seaside Audit,IT,CPA,Financial Audit,13,14,52
auditor_1733,Nordic Audit Partners,FR,CPA,Internal Control,12,14,79
auditor_1734,Seaside Audit,IT,ACCA,IT Audit,8,25,310
auditor_1735,North Continental,SE,CIA,Financial Audit,12,29,79
auditor_1736,North Continental,ES,CISA,Forensics,2,18,128
auditor_1737,Trust and Co,IT,State Authorised,Internal Control,2,16,151
