id,username,client_name,country_code,industry_code,engagement_type,date_start,date_end,latitude,longitude
7849,auditor_1334,ClientCorp 4554,NO,PUB01,Review,2015-05-15,2015-05-22,,
7850,auditor_2844,ClientCorp 4629,DE,ENE02,Statutory Audit,2019-09-20,2019-10-18,,
7851,auditor_1318,ClientCorp 1039,NL,CONS01,Advisory,2022-03-06,2022-03-14,,
7852,auditor_2273,ClientCorp 3709,DK,PUB01,Assurance Other,2020-11-19,2020-12-01,,
7853,auditor_3804,ClientCorp 1382,GB,IND01,Statutory Audit,2024-11-07,2024-11-26,,
7854,auditor_1311,ClientCorp 3439,DK,FIN03,Statutory Audit,2019-08-23,2019-09-15,,
7855,auditor_0054,ClientCorp 4542,ES,TMT03,Statutory Audit,2021-07-02,2021-07-18,,
7856,auditor_0105,ClientCorp 5482,ES,FIN02,Advisory,2024-09-04,2024-09-29,,
7857,auditor_3147,ClientCorp 4520,FI,HC01,Statutory Audit,2015-01-29,2015-02-09,,
7858,auditor_0000,ClientCorp 0004,FR,CONS03,Statutory Audit,2017-03-10,2017-03-25,,
7859,auditor_2203,ClientCorp 1260,ES,CONS01,Statutory Audit,2019-06-16,2019-07-16,,
7860,auditor_3015,ClientCorp 3925,NO,HC01,Review,2023-10-25,2023-11-06,,
7861,auditor_0209,ClientCorp 1562,DK,PUB02,Statutory Audit,2015-10-16,2015-10-17,,
7862,auditor_3517,ClientCorp 4444,GB,FIN03,Statutory Audit,2023-07-25,2023-08-27,,
7863,auditor_2339,ClientCorp 1394,IT,ENE01,Advisory,2017-04-19,2017-05-14,,
7864,auditor_1914,ClientCorp 3101,NO,PUB02,Advisory,2019-05-23,2019-06-03,,
7865,auditor_0462,ClientCorp 3001,SE,FIN01,Statutory Audit,2018-11-28,2019-01-01,,
7866,auditor_3995,ClientCorp 4739,FR,CONS03,Assurance Other,2015-09-01,2015-09-02,,
7867,auditor_0010,ClientCorp 5563,NO,CONS01,Advisory,2020-02-04,2020-02-23,,
7868,auditor_2538,ClientCorp 5433,IT,HC02,Statutory Audit,2024-03-18,2024-04-08,,
7869,auditor_1262,ClientCorp 1268,FI,PUB01,Review,2019-08-02,2019-08-06,,
7870,auditor_1360,ClientCorp 4407,DE,FIN02,Review,2017-08-31,2017-09-17,,
7871,auditor_2391,ClientCorp 1373,FI,TMT02,Review,2019-05-19,2019-06-02,,
7872,auditor_2291,ClientCorp 4773,ES,TMT02,Review,2022-02-21,2022-02-22,,
7873,auditor_1996,ClientCorp 5283,NL,CONS02,Review,2021-11-27,2021-12-08,,
7874,auditor_1438,ClientCorp 4989,NO,TMT02,Statutory Audit,2021-11-01,2021-11-29,,
7875,auditor_3159,ClientCorp 1882,NL,REAL02,Advisory,2019-01-12,2019-01-30,,
7876,auditor_3478,ClientCorp 4297,NO,IND03,Statutory Audit,2020-02-09,2020-03-02,,
7877,auditor_3654,ClientCorp 4223,GB,IND01,Review,2017-12-11,2017-12-26,,
7878,auditor_2682,ClientCorp 1766,IT,HC03,Review,2024-02-25,2024-03-05,,
7879,auditor_0399,ClientCorp 3561,DK,IND01,Statutory Audit,2021-09-23,2021-10-21,,
7880,auditor_1434,ClientCorp 2632,FR,HC03,Assurance Other,2021-03-23,2021-03-24,,
7881,auditor_1497,ClientCorp 1704,NO,HC01,Statutory Audit,2022-02-19,2022-03-14,,
7882,auditor_2404,ClientCorp 3354,IT,PUB01,Statutory Audit,2023-01-26,2023-01-27,,
7883,auditor_2463,ClientCorp 5483,IT,CONS03,Review,2023-11-08,2023-11-10,,
7884,auditor_1219,ClientCorp 0529,NL,FIN02,Statutory Audit,2021-05-08,2021-05-21,,
7885,auditor_2569,ClientCorp 5396,NO,TMT01,Statutory Audit,2015-06-22,2015-07-13,,
7886,auditor_1901,ClientCorp 4881,IT,IND02,Review,2020-09-11,2020-09-23,,
7887,auditor_2794,ClientCorp 5986,NL,CONS01,Review,2018-01-30,2018-02-03,,
7888,auditor_3484,ClientCorp 2157,SE,TMT03,Advisory,2015-11-28,2015-12-08,,
7889,auditor_2303,ClientCorp 5047,NO,FIN03,Assurance Other,2020-04-22,2020-04-26,,
7890,auditor_2102,ClientCorp 2291,DE,ENE01,Statutory Audit,2020-10-14,2020-11-12,,
7891,auditor_2195,ClientCorp 3963,DK,TMT01,Statutory Audit,2017-11-20,2017-11-28,,
7892,auditor_3447,ClientCorp 0362,GB,IND01,Statutory Audit,2016-12-14,2016-12-18,,
7893,auditor_0753,ClientCorp 4528,GB,CONS01,Advisory,2020-10-17,2020-11-14,,
7894,auditor_1419,ClientCorp 4425,FR,HC01,Advisory,2024-12-05,2024-12-21,,
7895,auditor_2690,ClientCorp 1519,DK,CONS02,Assurance Other,2024-04-15,2024-04-23,,
7896,auditor_2283,ClientCorp 5225,FR,HC01,Review,2018-12-27,2019-01-21,,
7897,auditor_3285,ClientCorp 0170,DE,CONS01,Statutory Audit,2020-07-31,2020-08-13,,
7898,auditor_3539,ClientCorp 1723,NL,TMT02,Assurance Other,2022-05-17,2022-05-18,,
7899,auditor_1828,ClientCorp 2634,IT,IND02,Review,2022-05-17,2022-05-22,,
7900,auditor_0527,ClientCorp 2705,NL,HC01,Statutory Audit,2024-03-09,2024-03-18,,
7901,auditor_3576,ClientCorp 5213,ES,IND02,Statutory Audit,2015-04-11,2015-04-30,,
7902,auditor_1099,ClientCorp 3477,DK,REAL02,Advisory,2023-03-05,2023-03-23,,
7903,auditor_0005,ClientCorp 0852,ES,PUB02,Statutory Audit,2022-04-29,2022-05-19,,
7904,auditor_0455,ClientCorp 1047,NO,PUB02,Review,2019-04-07,2019-04-10,,
7905,auditor_1119,ClientCorp 5765,DE,TMT01,Statutory Audit,2021-12-17,2021-12-21,,
7906,auditor_3214,ClientCorp 3961,NO,PUB01,Review,2015-01-20,2015-01-24,,
7907,auditor_3985,ClientCorp 2826,DK,FIN01,Statutory Audit,2022-10-07,2022-11-03,,
7908,auditor_1610,ClientCorp 5332,DE,CONS02,Statutory Audit,2016-07-23,2016-08-14,,
7909,auditor_2844,ClientCorp 2207,IT,REAL01,Review,2015-07-27,2015-07-28,,
7910,auditor_3845,ClientCorp 2946,FR,ENE01,Advisory,2020-04-21,2020-05-04,,
7911,auditor_3676,ClientCorp 1306,FR,REAL02,Advisory,2020-12-21,2021-01-02,,
7912,auditor_1984,ClientCorp 2367,DK,CONS03,Statutory Audit,2017-09-21,2017-10-09,,
7913,auditor_3866,ClientCorp 5622,FR,HC03,Statutory Audit,2018-09-27,2018-10-08,,
7914,auditor_0540,ClientCorp 5484,IT,PUB02,Statutory Audit,2015-05-02,2015-05-18,,
7915,auditor_0387,ClientCorp 5525,GB,PUB02,Statutory Audit,2023-01-12,2023-02-03,,
7916,auditor_1023,ClientCorp 2188,SE,REAL01,Review,2018-06-13,2018-06-30,,
7917,auditor_2068,ClientCorp 0118,NO,PUB02,Advisory,2024-12-21,2024-12-22,,
7918,auditor_0186,ClientCorp 5554,DK,HC02,Statutory Audit,2017-03-08,2017-03-28,,
7919,auditor_1294,ClientCorp 4618,FR,IND03,Statutory Audit,2018-11-11,2018-12-16,,
7920,auditor_1020,ClientCorp 1760,GB,IND02,Assurance Other,2024-04-06,2024-04-12,,
7921,auditor_2274,ClientCorp 5346,FR,TMT02,Review,2020-08-15,2020-08-18,,
7922,auditor_1548,ClientCorp 2820,NL,IND02,Assurance Other,2019-01-14,2019-01-28,,
7923,auditor_1421,ClientCorp 1137,ES,IND02,Statutory Audit,2019-08-22,2019-09-12,,
7924,auditor_1326,ClientCorp 3148,DK,FIN03,Advisory,2019-01-14,2019-01-16,,
7925,auditor_2968,ClientCorp 3492,ES,CONS02,Review,2017-12-31,2018-01-09,,
7926,auditor_1953,ClientCorp 4302,DE,HC03,Statutory Audit,2019-06-30,2019-07-14,,
7927,auditor_3583,ClientCorp 4180,DK,UTIL01,Statutory Audit,2017-07-07,2017-08-12,,
7928,auditor_0210,ClientCorp 0441,DE,CONS02,Statutory Audit,2018-12-14,2019-01-02,,
7929,auditor_1659,ClientCorp 5252,FI,REAL02,Statutory Audit,2024-07-07,2024-07-17,,
7930,auditor_0977,ClientCorp 2341,NL,ENE02,Statutory Audit,2020-09-18,2020-10-10,,
7931,auditor_0558,ClientCorp 4793,ES,FIN01,Statutory Audit,2022-01-10,2022-01-17,,
7932,auditor_1172,ClientCorp 2358,SE,IND03,Statutory Audit,2018-03-20,2018-04-18,,
7933,auditor_2823,ClientCorp 5728,NL,FIN03,Statutory Audit,2015-05-25,2015-06-24,,
7934,auditor_2729,ClientCorp 3160,FR,IND02,Statutory Audit,2017-03-13,2017-03-30,,
7935,auditor_0165,ClientCorp 3502,SE,IND01,Review,2018-10-03,2018-10-17,,
7936,auditor_3492,ClientCorp 0538,GB,UTIL01,Statutory Audit,2021-08-15,2021-08-31,,
7937,auditor_2655,ClientCorp 0989,FR,IND01,Statutory Audit,2022-03-26,2022-04-14,,
7938,auditor_3504,ClientCorp 2982,NL,UTIL02,Review,2018-11-27,2018-11-30,,
7939,auditor_2309,ClientCorp 2289,ES,REAL01,Statutory Audit,2021-06-12,2021-06-27,,
7940,auditor_3846,ClientCorp 0846,NO,PUB02,Review,2017-10-05,2017-10-16,,
7941,auditor_1182,ClientCorp 0628,FR,CONS01,Review,2021-11-22,2021-12-02,,
7942,auditor_3469,ClientCorp 3785,ES,HC03,Review,2015-11-28,2015-12-09,,
7943,auditor_0023,ClientCorp 0885,FR,FIN02,Review,2019-03-26,2019-04-05,,
7944,auditor_2855,ClientCorp 3775,FI,FIN03,Statutory Audit,2024-03-04,2024-04-03,,
7945,auditor_1552,ClientCorp 0423,IT,IND01,Advisory,2021-02-12,2021-02-25,,
7946,auditor_3981,ClientCorp 0021,NL,CONS02,Advisory,2020-10-29,2020-11-08,,
7947,auditor_2472,ClientCorp 1272,FI,ENE01,Statutory Audit,2017-11-23,2017-12-10,,
7948,auditor_2803,ClientCorp 3405,FR,FIN01,Statutory Audit,2018-01-16,2018-02-05,,
7949,auditor_1035,ClientCorp 4952,DE,UTIL02,Statutory Audit,2022-02-17,2022-03-09,,
7950,auditor_3176,ClientCorp 3932,ES,REAL01,Statutory Audit,2020-10-17,2020-11-01,,
7951,auditor_2385,ClientCorp 1739,SE,REAL02,Review,2019-09-08,2019-09-18,,
7952,auditor_1601,ClientCorp 5177,ES,CONS02,Review,2022-11-09,2022-11-23,,
7953,auditor_2725,ClientCorp 3937,DE,UTIL02,Advisory,2019-04-19,2019-05-07,,
7954,auditor_3963,ClientCorp 5958,DK,IND01,Statutory Audit,2022-07-23,2022-07-31,,
7955,auditor_2210,ClientCorp 2400,IT,IND03,Statutory Audit,2023-11-08,2023-11-29,,
7956,auditor_1696,ClientCorp 5198,SE,IND02,Statutory Audit,2023-02-20,2023-03-07,,
7957,auditor_3707,ClientCorp 5688,DK,IND01,Statutory Audit,2021-04-30,2021-05-18,,
7958,auditor_2622,ClientCorp 0227,SE,FIN01,Advisory,2017-03-04,2017-03-16,,
7959,auditor_0549,ClientCorp 3440,FR,ENE01,Statutory Audit,2018-07-28,2018-08-16,,
7960,auditor_1225,ClientCorp 0509,ES,ENE02,Statutory Audit,2022-01-17,2022-01-24,,
7961,auditor_3082,ClientCorp 2474,NL,HC01,Advisory,2021-12-19,2021-12-20,,
7962,auditor_2202,ClientCorp 3620,NL,FIN03,Statutory Audit,2018-08-07,2018-08-23,,
7963,auditor_2315,ClientCorp 0771,ES,IND03,Review,2019-08-30,2019-08-31,,
7964,auditor_0370,ClientCorp 1861,FI,HC02,Statutory Audit,2020-10-24,2020-11-12,,
7965,auditor_1847,ClientCorp 1718,FI,CONS01,Statutory Audit,2020-10-31,2020-11-27,,
7966,auditor_1427,ClientCorp 4764,NO,REAL01,Advisory,2016-03-22,2016-04-17,,
7967,auditor_3017,ClientCorp 1933,NL,PUB01,Review,2017-12-07,2017-12-20,,
7968,auditor_2387,ClientCorp 5873,NL,ENE01,Statutory Audit,2016-12-23,2017-01-23,,
7969,auditor_2838,ClientCorp 4230,NO,PUB02,Statutory Audit,2023-05-27,2023-06-30,,
7970,auditor_1183,ClientCorp 2847,SE,TMT01,Statutory Audit,2020-08-09,2020-08-12,,
7971,auditor_3756,ClientCorp 0833,FR,REAL01,Review,2017-01-03,2017-01-04,,
7972,auditor_1105,ClientCorp 1702,DE,REAL02,Statutory Audit,2023-10-14,2023-10-16,,
7973,auditor_2445,ClientCorp 1029,FI,UTIL01,Statutory Audit,2019-08-14,2019-09-13,,
7974,auditor_0548,ClientCorp 4062,FI,CONS02,Review,2016-09-22,2016-10-05,,
7975,auditor_0408,ClientCorp 3807,NO,CONS02,Statutory Audit,2015-05-17,2015-06-08,,
7976,auditor_2149,ClientCorp 0609,DK,FIN03,Statutory Audit,2019-04-07,2019-04-24,,
7977,auditor_3199,ClientCorp 5172,FI,HC02,Advisory,2019-05-08,2019-05-25,,
7978,auditor_3401,ClientCorp 2431,DE,CONS01,Statutory Audit,2017-04-30,2017-05-23,,
7979,auditor_2784,ClientCorp 3401,GB,IND01,Statutory Audit,2022-04-14,2022-05-24,,
7980,auditor_3975,ClientCorp 1705,GB,CONS02,Statutory Audit,2019-02-10,2019-02-22,,
7981,auditor_1137,ClientCorp 0605,NO,TMT03,Review,2022-02-27,2022-03-13,,
7982,auditor_2426,ClientCorp 4484,DK,HC03,Review,2020-07-21,2020-07-27,,
7983,auditor_3324,ClientCorp 1402,NL,HC01,Statutory Audit,2016-01-23,2016-02-17,,
7984,auditor_2953,ClientCorp 5916,FI,REAL02,Advisory,2018-01-06,2018-01-10,,
7985,auditor_3879,ClientCorp 2876,FR,UTIL01,Advisory,2016-01-26,2016-02-12,,
7986,auditor_0535,ClientCorp 5322,ES,PUB01,Statutory Audit,2019-04-11,2019-05-09,,
7987,auditor_1498,ClientCorp 0357,DE,HC01,Statutory Audit,2023-05-08,2023-05-14,,
7988,auditor_2195,ClientCorp 2980,NO,FIN02,Statutory Audit,2015-07-30,2015-08-26,,
7989,auditor_3366,ClientCorp 5919,DE,IND03,Assurance Other,2018-09-29,2018-09-30,,
7990,auditor_2683,ClientCorp 3856,DE,CONS02,Statutory Audit,2016-11-21,2016-12-07,,
7991,auditor_0145,ClientCorp 2618,FI,IND02,Advisory,2019-01-15,2019-02-07,,
7992,auditor_0186,ClientCorp 3323,FI,UTIL01,Advisory,2016-04-19,2016-04-20,,
7993,auditor_2510,ClientCorp 0140,ES,CONS02,Statutory Audit,2019-02-06,2019-02-22,,
7994,auditor_3738,ClientCorp 4951,NO,CONS03,Statutory Audit,2019-01-30,2019-02-10,,
7995,auditor_0804,ClientCorp 2196,DK,HC03,Statutory Audit,2020-07-07,2020-08-07,,
7996,auditor_3080,ClientCorp 3065,FI,IND02,Statutory Audit,2023-11-30,2023-12-14,,
7997,auditor_0896,ClientCorp 2740,GB,CONS02,Statutory Audit,2019-01-05,2019-01-22,,
7998,auditor_0982,ClientCorp 4171,SE,HC03,Statutory Audit,2021-03-22,2021-04-21,,
7999,auditor_2153,ClientCorp 1261,FI,FIN01,Statutory Audit,2024-11-25,2024-12-19,,
8000,auditor_2508,ClientCorp 4619,ES,HC02,Review,2018-05-01,2018-05-10,,
8001,auditor_3236,ClientCorp 3192,DK,TMT01,Statutory Audit,2015-06-23,2015-07-04,,
8002,auditor_3580,ClientCorp 2829,FI,UTIL01,Review,2020-06-23,2020-07-07,,
8003,auditor_3381,ClientCorp 1659,FR,FIN02,Advisory,2015-01-14,2015-02-05,,
8004,auditor_2554,ClientCorp 1031,DK,TMT01,Statutory Audit,2019-05-10,2019-05-25,,
8005,auditor_2367,ClientCorp 5520,DE,FIN03,Statutory Audit,2018-05-30,2018-06-23,,
8006,auditor_1867,ClientCorp 3034,NL,ENE01,Statutory Audit,2020-02-07,2020-03-06,,
8007,auditor_0063,ClientCorp 2730,GB,TMT02,Statutory Audit,2024-05-28,2024-06-10,,
8008,auditor_1421,ClientCorp 2648,IT,TMT03,Statutory Audit,2023-08-01,2023-08-02,,
8009,auditor_2596,ClientCorp 0319,ES,REAL01,Review,2018-08-16,2018-08-25,,
8010,auditor_3822,ClientCorp 3252,NO,HC02,Advisory,2020-07-28,2020-08-13,,
8011,auditor_0670,ClientCorp 1655,DK,REAL02,Statutory Audit,2017-01-14,2017-01-19,,
8012,auditor_1032,ClientCorp 1968,FI,TMT01,Statutory Audit,2019-06-24,2019-07-26,,
8013,auditor_2827,ClientCorp 0525,DK,TMT02,Statutory Audit,2024-09-22,2024-10-22,,
8014,auditor_3385,ClientCorp 3520,SE,HC01,Advisory,2020-04-06,2020-04-07,,
8015,auditor_3026,ClientCorp 2018,NL,FIN01,Statutory Audit,2017-09-18,2017-10-09,,
8016,auditor_2423,ClientCorp 0644,SE,IND01,Review,2023-12-09,2023-12-17,,
8017,auditor_3461,ClientCorp 2468,DK,HC01,Assurance Other,2016-08-25,2016-09-09,,
8018,auditor_3997,ClientCorp 1262,NO,IND01,Statutory Audit,2016-03-21,2016-04-04,,
8019,auditor_3341,ClientCorp 1184,GB,HC03,Statutory Audit,2021-03-18,2021-04-07,,
8020,auditor_2782,ClientCorp 0989,NO,FIN01,Statutory Audit,2023-01-10,2023-02-08,,
8021,auditor_2605,ClientCorp 2356,NO,CONS03,Advisory,2018-05-05,2018-05-18,,
8022,auditor_0596,ClientCorp 2141,NO,ENE01,Review,2016-10-01,2016-10-05,,
8023,auditor_1176,ClientCorp 1965,NO,IND02,Statutory Audit,2017-08-05,2017-08-22,,
8024,auditor_3170,ClientCorp 5755,SE,PUB01,Statutory Audit,2015-04-22,2015-04-30,,
8025,auditor_0781,ClientCorp 1061,NO,TMT02,Statutory Audit,2021-10-08,2021-10-26,,
8026,auditor_2230,ClientCorp 5401,FI,UTIL02,Review,2017-12-20,2018-01-07,,
8027,auditor_1363,ClientCorp 0503,FR,UTIL01,Review,2024-05-17,2024-06-05,,
8028,auditor_2323,ClientCorp 0786,NL,UTIL02,Review,2017-08-13,2017-08-16,,
8029,auditor_0943,ClientCorp 1326,SE,REAL02,Review,2019-04-09,2019-05-01,,
8030,auditor_2605,ClientCorp 3971,IT,IND01,Assurance Other,2017-01-22,2017-01-31,,
8031,auditor_1149,ClientCorp 5705,FR,HC01,Statutory Audit,2019-07-29,2019-07-30,,
8032,auditor_3276,ClientCorp 3079,ES,IND02,Statutory Audit,2023-08-11,2023-08-12,,
8033,auditor_3086,ClientCorp 4884,IT,TMT03,Advisory,2020-02-21,2020-02-25,,
8034,auditor_3825,ClientCorp 2973,DE,IND03,Statutory Audit,2015-10-11,2015-11-06,,
8035,auditor_0014,ClientCorp 4521,FR,FIN01,Statutory Audit,2022-03-14,2022-03-15,,
8036,auditor_0162,ClientCorp 4895,FI,CONS02,Statutory Audit,2017-10-04,2017-10-31,,
8037,auditor_1543,ClientCorp 0449,SE,HC02,Statutory Audit,2017-02-07,2017-02-24,,
8038,auditor_2954,ClientCorp 2740,NO,ENE01,Statutory Audit,2024-05-31,2024-06-20,,
8039,auditor_1726,ClientCorp 0565,FI,ENE01,Statutory Audit,2023-10-03,2023-10-24,,
8040,auditor_1758,ClientCorp 1533,NL,TMT02,Statutory Audit,2018-04-08,2018-04-20,,
8041,auditor_3324,ClientCorp 4901,FR,PUB02,Review,2021-06-01,2021-06-14,,
8042,auditor_2898,ClientCorp 3691,ES,UTIL02,Advisory,2017-03-11,2017-03-26,,
8043,auditor_2974,ClientCorp 1494,ES,IND02,Review,2017-03-06,2017-03-17,,
8044,auditor_0639,ClientCorp 0525,IT,FIN01,Statutory Audit,2016-11-11,2016-12-14,,
8045,auditor_0655,ClientCorp 1358,ES,IND03,Statutory Audit,2016-10-19,2016-10-28,,
8046,auditor_3498,ClientCorp 1828,SE,UTIL02,Statutory Audit,2023-01-31,2023-03-09,,
8047,auditor_0806,ClientCorp 4097,NO,UTIL02,Advisory,2018-08-25,2018-09-07,,
8048,auditor_2956,ClientCorp 1339,DK,PUB01,Statutory Audit,2021-09-29,2021-10-30,,
8049,auditor_1576,ClientCorp 1185,IT,CONS03,Statutory Audit,2015-04-23,2015-05-22,,
8050,auditor_3529,ClientCorp 5779,DK,IND03,Statutory Audit,2024-03-05,2024-04-06,,
8051,auditor_3594,ClientCorp 5891,DE,ENE01,Review,2018-02-12,2018-02-19,,
8052,auditor_0304,ClientCorp 1408,NO,PUB02,Statutory Audit,2016-10-19,2016-11-01,,
8053,auditor_2417,ClientCorp 1269,GB,FIN02,Statutory Audit,2019-02-23,2019-03-28,,
8054,auditor_1813,ClientCorp 5533,IT,TMT03,Statutory Audit,2022-06-18,2022-06-23,,
8055,auditor_0903,ClientCorp 4713,NL,HC03,Review,2024-10-21,2024-10-28,,
8056,auditor_0141,ClientCorp 2291,IT,ENE01,Statutory Audit,2016-10-02,2016-10-10,,
8057,auditor_2832,ClientCorp 1550,DE,FIN03,Statutory Audit,2020-02-24,2020-03-08,,
8058,auditor_0462,ClientCorp 2887,NL,CONS01,Advisory,2024-08-19,2024-08-24,,
8059,auditor_2264,ClientCorp 5959,FI,HC02,Advisory,2024-09-08,2024-09-23,,
8060,auditor_0848,ClientCorp 5863,IT,REAL02,Statutory Audit,2020-09-13,2020-09-22,,
8061,auditor_1495,ClientCorp 5113,IT,ENE02,Statutory Audit,2024-01-17,2024-02-07,,
8062,auditor_0088,ClientCorp 2789,IT,PUB01,Statutory Audit,2015-05-13,2015-06-03,,
8063,auditor_2617,ClientCorp 2196,NL,REAL01,Statutory Audit,2020-05-29,2020-06-17,,
8064,auditor_2336,ClientCorp 2831,NO,CONS02,Statutory Audit,2022-11-04,2022-12-06,,
8065,auditor_1414,ClientCorp 3908,FI,CONS01,Statutory Audit,2017-01-15,2017-02-05,,
8066,auditor_0057,ClientCorp 0047,GB,UTIL01,Statutory Audit,2021-04-10,2021-04-25,,
8067,auditor_3579,ClientCorp 0574,DE,PUB02,Statutory Audit,2021-10-05,2021-10-20,,
8068,auditor_2060,ClientCorp 2442,DE,CONS01,Statutory Audit,2020-02-13,2020-03-08,,
8069,auditor_1910,ClientCorp 5891,NO,CONS03,Review,2018-12-04,2018-12-12,,
8070,auditor_3043,ClientCorp 5078,FI,FIN02,Statutory Audit,2021-02-21,2021-02-28,,
8071,auditor_3030,ClientCorp 3005,NL,ENE02,Assurance Other,2019-04-09,2019-04-17,,
8072,auditor_0169,ClientCorp 4555,IT,UTIL02,Review,2019-04-10,2019-04-17,,
8073,auditor_0558,ClientCorp 5445,DK,ENE01,Advisory,2020-02-20,2020-03-19,,
8074,auditor_3056,ClientCorp 1415,NL,CONS01,Statutory Audit,2016-06-17,2016-06-30,,
8075,auditor_3288,ClientCorp 5204,SE,FIN03,Review,2017-12-18,2017-12-23,,
8076,auditor_3260,ClientCorp 0906,NL,IND02,Review,2015-09-12,2015-10-03,,
8077,auditor_1454,ClientCorp 3363,SE,ENE01,Statutory Audit,2018-05-27,2018-06-09,,
8078,auditor_0585,ClientCorp 3464,GB,CONS03,Review,2019-12-31,2020-01-08,,
8079,auditor_3671,ClientCorp 5283,IT,CONS01,Statutory Audit,2023-10-25,2023-11-07,,
8080,auditor_3389,ClientCorp 2174,NL,FIN01,Advisory,2023-04-15,2023-04-30,,
8081,auditor_2328,ClientCorp 3296,FI,IND01,Statutory Audit,2015-05-26,2015-06-05,,
8082,auditor_0820,ClientCorp 3476,DE,REAL01,Advisory,2016-11-29,2016-12-12,,
8083,auditor_3450,ClientCorp 2662,NO,TMT03,Review,2023-01-08,2023-01-21,,
8084,auditor_0096,ClientCorp 3524,FI,HC01,Statutory Audit,2024-07-15,2024-08-14,,
8085,auditor_0574,ClientCorp 3343,FI,FIN02,Review,2018-04-23,2018-05-05,,
8086,auditor_1222,ClientCorp 0481,FI,IND01,Review,2024-06-07,2024-06-17,,
8087,auditor_1959,ClientCorp 0584,DE,ENE02,Statutory Audit,2024-12-22,2025-01-09,,
8088,auditor_0778,ClientCorp 0982,NL,FIN02,Statutory Audit,2015-09-24,2015-10-19,,
8089,auditor_2768,ClientCorp 3370,DK,IND02,Statutory Audit,2022-04-18,2022-05-12,,
8090,auditor_2535,ClientCorp 2992,NO,IND02,Statutory Audit,2015-11-16,2016-01-01,,
8091,auditor_0669,ClientCorp 2978,GB,ENE02,Statutory Audit,2024-08-23,2024-09-15,,
8092,auditor_1129,ClientCorp 4805,ES,IND03,Statutory Audit,2019-11-30,2019-12-14,,
8093,auditor_1898,ClientCorp 0506,GB,REAL01,Statutory Audit,2022-04-18,2022-04-22,,
8094,auditor_1189,ClientCorp 2309,FI,IND01,Statutory Audit,2019-08-22,2019-09-30,,
8095,auditor_0151,ClientCorp 3824,DK,HC03,Assurance Other,2023-04-07,2023-04-18,,
8096,auditor_1884,ClientCorp 4295,SE,UTIL02,Statutory Audit,2015-06-12,2015-07-01,,
8097,auditor_3003,ClientCorp 0301,DE,FIN03,Statutory Audit,2018-04-20,2018-05-14,,
8098,auditor_2145,ClientCorp 0076,DE,IND01,Statutory Audit,2021-10-18,2021-11-10,,
8099,auditor_3860,ClientCorp 1056,ES,UTIL02,Statutory Audit,2023-04-15,2023-04-30,,
8100,auditor_1975,ClientCorp 2519,DK,CONS02,Review,2022-04-28,2022-05-05,,
8101,auditor_0104,ClientCorp 2290,DK,TMT02,Statutory Audit,2015-10-12,2015-11-06,,
8102,auditor_2694,ClientCorp 5924,FI,ENE01,Statutory Audit,2016-11-25,2016-12-12,,
8103,auditor_2816,ClientCorp 0585,DE,REAL02,Review,2024-01-13,2024-01-18,,
8104,auditor_3758,ClientCorp 4670,DE,FIN02,Statutory Audit,2015-05-07,2015-06-02,,
8105,auditor_2328,ClientCorp 4923,GB,ENE01,Statutory Audit,2022-12-30,2023-01-23,,
8106,auditor_1184,ClientCorp 0464,NO,PUB02,Advisory,2015-12-17,2015-12-18,,
8107,auditor_0300,ClientCorp 0484,DE,PUB01,Statutory Audit,2022-07-12,2022-07-24,,
8108,auditor_2805,ClientCorp 1696,NL,TMT01,Statutory Audit,2023-12-24,2024-01-04,,
8109,auditor_1517,ClientCorp 0077,ES,TMT03,Statutory Audit,2019-02-01,2019-02-25,,
8110,auditor_2103,ClientCorp 3734,GB,FIN03,Statutory Audit,2015-06-09,2015-06-21,,
8111,auditor_1700,ClientCorp 0127,NL,UTIL01,Review,2019-12-28,2020-01-24,,
8112,auditor_2652,ClientCorp 0949,ES,CONS01,Statutory Audit,2017-12-20,2018-01-23,,
8113,auditor_0933,ClientCorp 2831,GB,HC01,Advisory,2018-09-22,2018-10-11,,
8114,auditor_0086,ClientCorp 4644,NO,REAL02,Statutory Audit,2017-12-24,2018-01-09,,
8115,auditor_3814,ClientCorp 3751,NO,PUB02,Statutory Audit,2022-09-07,2022-09-08,,
8116,auditor_0266,ClientCorp 2808,GB,ENE02,Review,2021-01-20,2021-02-02,,
8117,auditor_0470,ClientCorp 0858,SE,FIN02,Assurance Other,2016-05-15,2016-05-24,,
8118,auditor_0324,ClientCorp 5812,FR,UTIL01,Statutory Audit,2024-09-13,2024-10-17,,
8119,auditor_3465,ClientCorp 0789,NL,FIN03,Statutory Audit,2023-06-05,2023-06-27,,
8120,auditor_2524,ClientCorp 1580,GB,TMT01,Statutory Audit,2015-05-27,2015-06-19,,
8121,auditor_0430,ClientCorp 5302,DK,CONS02,Advisory,2018-08-26,2018-09-15,,
8122,auditor_2587,ClientCorp 2087,FR,UTIL01,Assurance Other,2024-10-16,2024-10-30,,
8123,auditor_0765,ClientCorp 2602,DK,TMT02,Statutory Audit,2016-05-12,2016-05-25,,
8124,auditor_2034,ClientCorp 1639,NO,IND02,Statutory Audit,2015-11-01,2015-12-05,,
8125,auditor_0596,ClientCorp 0057,DK,PUB01,Statutory Audit,2018-08-11,2018-08-15,,
